"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","GRIK1","IL1RAPL2","NPY","SCHIP1","NRG1","NELL1","GRM8","SOX6","LHFPL3","UNC5D","CACNA2D3","SST","RPS6KA2","NEGR1","LARGE1","MPPED2","NOS1","PCDH7","GRM1","RBFOX1","PTPRT","PDE4B","XYLT1","SPOCK1","PDE4D","RALYL","TMTC1","TACR1","PDZRN4","GPC6","GRM7","ELL2","RIT2","PDE1A","BCL11A","FAT3","MAML2","LRP8","PCSK2","IQCJ","CA10","ITPR2","PAM","PLCB1","ROBO1","GULP1","XKR4","TRPC6","CCSER1","CTTNBP2","GRIA3","MPDZ","GRK5","DGKG","NCAM2","CDH4","MCUB","NXPH2","KCNB2","EPB41L2","SRGAP1","KIF26B","MARCHF4","PARD3","CDH8","GRIK3","COL24A1","DMD","PLXNA2","RUNX1T1","CADM1","NKAIN2","CACNA1E","SCN9A","RYR2","GALNT10","BRINP3","PCSK5","GALNT18","RIMS2","TMEFF2","SHISA6","TOX","FNDC3A","AGBL4","NTM","CARMIL1","TENM3","CUX1","GRIN2A","GRK4","PALM2AKAP2","EPHA6","NALF1","CADPS","ENPP1","RAPGEF4","UNC5C","BCL11B","DNAH14","GAP43","EPHA5","DKK2","PIP5K1B","PACRG","RBMS3","KCNIP1","PTPRD","CAMK4","SORCS2","NOS1AP","PTPRM","SIPA1L1","GRIA1","SIDT1","ARHGAP44","ANOS1","TRPM3","NRXN3","ZNF385D","L3MBTL4","HTR4","GUCY1A2","COL19A1","TCF4","KCTD16"
"GO:BP","G protein-coupled glutamate receptor signaling pathway","GO:0007216","false","0.0016645219951297598","2.7787104616665985","14","120","4","21031",,,,,,,"IMP,IBA",,,,,,,,,,,,"IMP,IBA,IEA",,,,,,,,,,,,"IDA,IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IDA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GO:BP","transport","GO:0006810","false","0.0018043119589102878","2.743688372381399","4350","120","48","21031","IEA",,,,"IDA,IMP",,,,,,"IEA",,,,"IEA",,"ISS,TAS",,"IEA","NAS",,"ISS,IEA",,,"ISS",,,"IEA",,,"ISS",,"IMP",,,,,"IDA,IEA",,,,"ISS,IBA,IEA",,"IBA,IEA",,"IDA,TAS,IEA","IBA","IDA,IBA,TAS,IEA",,,"IEA",,,,,,"ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,,,"IEA",,"ISS,IEA",,,,"IBA,IEA","IBA,IEA","IDA,IBA,TAS,IEA","IDA,IMP,ISS,IBA,TAS,IC,IEA",,,"IEP",,"ISS,IBA,IEA",,,,,"IEA",,"IDA",,"IEA","IDA,IMP,ISS,ISO,IEA","IDA",,,"IBA","IBA,TAS,IEA","IDA,IBA,IEA","IEA",,,,,"ISS",,,,,"IDA,IBA,IEA",,,"IEA","ISS,TAS",,,"IEA","IBA","IBA,IEA",,"IDA,IBA,TAS,IEA","IEA",,,"IEA",,,,
"GO:BP","biological regulation","GO:0065007","false","0.001923854302418038","2.7158278210985243","12680","120","97","21031","IBA,TAS,IEA","IDA,IMP,IEA","ISS,IBA,TAS,IEA","IMP,IBA","IDA,IMP,ISS,IBA,TAS,IEA","IDA,IBA","IDA,IMP,IBA,IEA","IDA,IMP,IBA,NAS,IEA",,"IEA",,"IBA,TAS,IEA","IDA,TAS,NAS,IEA","IEA","IEA",,"IDA,IMP,ISS,IBA,TAS",,"IMP,IBA,TAS,IEA","IBA,IEA","IDA,IMP,NAS,IEA","IMP,ISS,IBA,IEA",,"IDA,NAS","IDA,IMP,ISS,IBA,NAS,IEA",,,"IDA,IMP,IBA,TAS,IEA",,"IBA,IEA","IDA,ISS,IBA,IEA","IBA","IDA,IMP,IGI,ISS,IBA,TAS,NAS,IEA","IBA,IEA","IDA,IMP,ISS,IBA,IC,IEA","IEA","IDA,IBA,IEA","ISS,TAS,NAS,IEA","IDA,ISS,IBA,IEA",,,"ISS,IBA,TAS",,"IDA,ISS,IBA,TAS,NAS,IEA","IDA,IMP,ISS,IEA",,"IBA","IDA,IEA",,"IBA,IEA","IBA,TAS,IEA","IBA","IDA,IMP,IBA,TAS,IEA","ISS,IBA,TAS,IEA",,"IEA",,"NAS","TAS","IMP","IBA,IEA","IEA",,"ISS,TAS","IBA,IEA","IDA,ISS,IBA,IEA",,"IMP,ISS,IBA,IEA","ISS,IBA,IEA","IDA,ISS,IBA,IEA","IDA,ISS,IBA,IEA","IBA,IEA","IBA,TAS",,"IDA,IMP,ISS,IBA,IC,IEA",,"ISS,IBA,IEA","IDA,IEP,IBA,TAS,IEA",,"IDA,ISS,IBA","IDA,IMP","ISS,IBA,IEA","ISS,IBA,IEA",,"IEA",,"IDA,IMP,ISS,IBA,IEA","ISS,IEA","ISS,IBA,TAS,IEA","ISS,ISO,IBA,TAS,NAS,IEA","IBA,TAS,IEA","IEA","IBA,IEA",,"IBA,IEA","IDA,ISS,IBA,IC","IBA,TAS,IEA","IEA","IMP,IBA,IEA",,"IDA,TAS,IEA","ISS,IBA,IEA","IDA,IBA,NAS,IEA","TAS",,"IMP","IDA,IBA","IDA,IMP,ISS,TAS,IEA","IDA,IBA,TAS","NAS,IEA","IMP,ISS,TAS,NAS","IDA,IMP","ISS,IEA","IBA,TAS,IEA",,"ISS,IBA,TAS,IEA",,,"NAS,IEA",,"IBA,IEA","IBA,TAS,IEA","IBA,TAS,IEA","IEA","IDA,ISS,IBA","IBA,IEA"
"GO:BP","regulation of biological process","GO:0050789","false","0.002083856589961588","2.6811321722877715","12287","120","95","21031","IBA,TAS,IEA","IDA,IMP,IEA","ISS,IBA,TAS,IEA","IMP,IBA","IDA,IMP,ISS,IBA,TAS,IEA","IDA,IBA","IDA,IMP,IBA,IEA","IDA,IMP,IBA,NAS,IEA",,"IEA",,"IBA,TAS,IEA","IDA,TAS,NAS,IEA","IEA","IEA",,"IMP,ISS,IBA,TAS",,"IMP,IBA,TAS,IEA","IBA,IEA","IDA,IMP,NAS,IEA","IMP,ISS,IBA,IEA",,"IDA,NAS","IDA,IMP,ISS,IBA,NAS,IEA",,,"IDA,IMP,IBA,TAS,IEA",,"IBA,IEA","IDA,ISS,IBA,IEA","IBA","IDA,IMP,IGI,ISS,IBA,TAS,NAS,IEA","IBA,IEA","IDA,IMP,ISS,IBA,IC,IEA","IEA","IDA,IBA,IEA","ISS,TAS,NAS,IEA",,,,"ISS,IBA,TAS",,"IDA,ISS,IBA,TAS,NAS,IEA","IDA,IMP,ISS,IEA",,,"IDA",,"IBA,IEA","IBA,TAS,IEA","IBA","IDA,IMP,IBA,TAS,IEA","ISS,IBA,IEA",,"IEA",,"NAS","TAS","IMP","IBA,IEA","IEA",,"ISS,TAS","IBA,IEA","IDA,ISS,IBA,IEA",,"IMP,ISS,IBA,IEA","ISS,IBA,IEA","IDA,ISS,IBA,IEA","IDA,ISS,IBA,IEA","IBA,IEA","IBA,TAS",,"IDA,IMP,ISS,IBA,IC,IEA",,"ISS,IBA,IEA","IEP,TAS",,"IDA,ISS,IBA","IDA,IMP","ISS,IBA,IEA","ISS,IBA,IEA",,"IEA",,"IDA,IMP,ISS,IBA,IEA","ISS,IEA","ISS,IBA,TAS,IEA","ISS,ISO,IBA,TAS,NAS,IEA","IBA,TAS,IEA","IEA","IBA,IEA",,"IBA,IEA","IDA,ISS,IBA,IC","IBA,TAS,IEA","IEA","IMP,IBA,IEA",,"IDA,TAS,IEA","ISS,IBA,IEA","IDA,IBA,NAS,IEA","TAS",,"IMP","IDA,IBA","IDA,IMP,ISS,TAS,IEA","IDA,IBA,TAS","NAS,IEA","IMP,ISS,TAS,NAS","IDA,IMP","ISS,IEA","IBA,TAS,IEA",,"ISS,IBA,TAS,IEA",,,"NAS,IEA",,"IBA,IEA","IBA,TAS,IEA","IBA,TAS,IEA","IEA","IDA,ISS,IBA","IBA,IEA"
"GO:BP","regulation of cellular component organization","GO:0051128","false","0.002224199220240372","2.652826315841699","2425","120","33","21031",,"IDA,IMP",,"IMP","IDA,IMP,TAS",,,,,,,,"IEA","IEA",,,,,,,"IEA",,,"IDA,NAS",,,,"IEA",,,,,"IMP,IGI,ISS,IBA,IEA",,"IDA,IMP,ISS,IBA,IC,IEA","IEA",,"ISS,IEA",,,,,,"ISS,IEA","IDA",,,,,"IBA,IEA",,"IBA",,"IEA",,"IEA",,,,,,,,,"IEA",,,"IMP,IEA","IBA",,,,,,,,,,,"IDA","IDA,IMP",,"ISS,IEA",,,,"IDA,IMP,ISS,IBA,IEA","ISS","ISS",,,,,,,"IDA",,,,,"IDA,IEA","ISS",,,,,,"ISS,IEA",,,,,"ISS,IEA",,,"ISS,IBA,IEA",,,,,,,,,,
"GO:BP","transmembrane transport","GO:0055085","false","0.0025791151439870613","2.5885292684545687","1534","120","25","21031","IEA",,,,,,,,,,"IEA",,,,"IEA",,"ISS,TAS",,"IEA",,,"ISS,IEA",,,"ISS",,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,"IBA",,,,"IDA,IBA,TAS,IEA",,,"IEA",,,,,,"ISS,IBA,NAS,IEA",,"ISS,IBA,IEA",,,,,,,"IEA",,"ISS,IEA",,,,,"IBA,IEA","IDA,IBA,IEA","IDA,IMP,ISS,IBA,IC,IEA",,,,,,,,,,,,,,,"IDA,IMP,ISS,ISO,IEA",,,,"IBA",,"IDA",,,,,,,,,,,"IDA,IBA,IEA",,,,"ISS,TAS",,,"IEA",,,,"IDA,IBA,TAS,IEA",,,,,,,,
"GO:BP","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","GO:0007188","false","0.0025922512146364235","2.5863229133555667","246","120","10","21031",,,,,,,"IDA,IMP",,,,,,,,,,"ISS",,"IEA",,,"ISS,IEA",,,,,,,,,"IDA",,"IEA",,,,,,,,,,,,,,,,,,,,"TAS",,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,"ISS",,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GO:BP","monoatomic cation transport","GO:0006812","false","0.0026376362633931","2.578785094950718","1033","120","20","21031",,,,,,,,,,,"IEA",,,,"IEA",,"ISS,TAS",,,,,"ISS,IEA",,,"ISS",,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,"IBA",,,,"IDA,IBA,TAS,IEA",,,,,,,,,"ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,,,,,"ISS,IEA",,,,"IBA,IEA","IBA,IEA","IDA,IBA,TAS,IEA","IDA,IMP,ISS,IBA,TAS,IC,IEA",,,,,,,,,,,,,,,"IDA,IMP,ISS,ISO,IEA",,,,"IBA",,,,,,,,,,,,,"IDA,IBA,IEA",,,,"ISS,TAS",,,,,,,"IDA,IBA,TAS,IEA",,,,,,,,
"GO:BP","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","GO:1902514","false","0.0029997900811040306","2.522909135216309","16","120","4","21031",,,,,,,,,,,,,,,,,"TAS",,,,,"ISS,IEA",,,"ISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,TAS",,,,,,,,,,,,,,,
"GO:BP","calcium ion transmembrane transport via high voltage-gated calcium channel","GO:0061577","false","0.00499926380520169","2.301093945439748","18","120","4","21031",,,,,,,,,,,,,,,,,"TAS",,,,,"ISS,IEA",,,"ISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,TAS",,,,,,,,,,,,,,,
"GO:BP","regulation of synaptic transmission, glutamatergic","GO:0051966","false","0.010382075611268677","1.9837158125370018","79","120","6","21031","TAS",,,,,,"IBA",,,,,,,,,,,,"IBA",,,,,,,,,,,,"IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS",,,,,,,,,,,,,,,,,,,,,,,,"ISS,ISO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GO:BP","localization","GO:0051179","false","0.01186280042672175","1.9258127758699972","5520","120","54","21031","IEA",,,,"EXP,IDA,IMP",,,,,,"IEA",,,,"IEA",,"ISS,TAS",,"IEA","NAS",,"ISS,IEA",,,"ISS",,,"IEA",,"IBA,IEA","ISS",,"IMP",,,,,"IDA,IEA",,,,"ISS,IBA,IEA",,"IBA,IEA",,"IDA,TAS,IEA","IBA","IDA,IBA,TAS,IEA",,,"IEA",,,,,,"ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA","IMP",,,,"ISS,IBA",,"IEA",,"IMP,ISS,IEA","IEA",,,"IBA,IEA","IBA,IEA","IDA,IBA,TAS,IEA","IDA,IMP,ISS,IBA,TAS,IC,IEA",,,"IEP",,"ISS,IBA,IEA",,"ISS,IEA",,,"IEA",,"IDA",,"IEA","IDA,IMP,ISS,ISO,IEA","IDA",,,"IBA","IBA,TAS,IEA","IDA,IBA,IEA","IEA",,,,,"ISS",,,"IEA",,"IDA,IBA,IEA",,,"IEA","ISS,TAS",,,"IEA","IBA","IBA,IEA",,"IDA,IBA,TAS,IEA","IEA",,,"IEA",,,,
"GO:BP","regulation of cellular process","GO:0050794","false","0.01714246882693499","1.765926631613349","11738","120","90","21031","IBA,TAS,IEA","IDA,IMP,IEA","IBA,TAS,IEA","IMP,IBA","IDA,IMP,ISS,IBA,TAS,IEA","IDA,IBA","IDA,IMP,IBA,IEA","IDA,IMP,IBA,NAS,IEA",,"IEA",,"IBA,TAS,IEA","IDA,TAS,NAS,IEA","IEA","IEA",,"IMP,ISS,IBA,TAS",,"IMP,IBA,TAS,IEA","IBA,IEA","IDA,IMP,NAS,IEA","IMP,ISS,IBA,IEA",,"IDA,NAS","IDA,IMP,ISS,IBA,NAS,IEA",,,"IDA,IMP,IBA,TAS,IEA",,"IBA,IEA","IDA,ISS,IBA,IEA","IBA","IDA,IMP,IGI,ISS,IBA,NAS,IEA","IBA,IEA","IDA,IMP,ISS,IBA,IC,IEA","IEA","IDA,IBA,IEA","ISS,TAS,NAS,IEA",,,,"ISS,IBA,TAS",,"IDA,ISS,IBA,TAS,NAS,IEA","IDA,IMP,ISS,IEA",,,"IDA",,"IBA,IEA","IBA,TAS,IEA","IBA","IDA,IMP,IBA,TAS,IEA","ISS,IBA,IEA",,"IEA",,"NAS",,"IMP","IBA,IEA","IEA",,"ISS,TAS","IEA","IDA,ISS,IBA,IEA",,"IMP,ISS,IEA","ISS,IBA,IEA","IDA,ISS,IBA,IEA","IDA,ISS,IBA,IEA",,,,"IDA,IMP,ISS,IBA,IC,IEA",,"ISS,IBA,IEA",,,"IDA,ISS,IBA","IDA,IMP","ISS,IBA,IEA","ISS,IBA,IEA",,"IEA",,"IDA,IMP,ISS,IBA,IEA","ISS,IEA","ISS,IBA,TAS,IEA","ISS,ISO,IBA,TAS,NAS,IEA","IBA,TAS,IEA",,"IBA,IEA",,"IBA","IDA,ISS,IBA","IBA,TAS,IEA","IEA","IMP,IBA,IEA",,"IDA,TAS,IEA","ISS,IBA,IEA","IDA,IBA,NAS,IEA","TAS",,"IMP","IDA,IBA","ISS,TAS,IEA","IDA,IBA,TAS","NAS,IEA","ISS,TAS,NAS","IDA,IMP","ISS,IEA","IBA,TAS,IEA",,"ISS,IBA,TAS,IEA",,,"NAS,IEA",,"IBA,IEA","IBA,TAS,IEA","IBA,TAS,IEA","IEA","IDA,ISS,IBA","IBA,IEA"
"GO:BP","regulation of synapse organization","GO:0050807","false","0.01812930935194993","1.7416187403253576","242","120","9","21031",,"IDA,IMP",,,,,,,,,,,,"IEA",,,,,,,"IEA",,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,"ISS",,,"IBA,IEA",,,,,,,,,,
"GO:BP","intracellular calcium ion homeostasis","GO:0006874","true","0.020055281991001466","1.697771227161522","310","120","10","21031",,,,,,,,,,,,,,,,,"TAS",,"IEA",,,,,,"ISS",,,,,,,,,,,,,,,,,"ISS,IBA",,"IBA",,,,"IBA",,,,,,,,,"ISS,IBA,NAS,IEA",,,,,,,,,,,"ISS,IEA",,,,,,,"IDA,IMP,ISS,IBA,IC,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,
"GO:BP","anatomical structure morphogenesis","GO:0009653","false","0.020214617928022646","1.694334462755712","2684","120","33","21031",,,,,"IDA",,,"ISS",,"IBA,IEA",,,,,"IEA",,"TAS",,,,,,,,,,,,,,,,,,"IMP,ISS,IEA","IEA",,"ISS,IEA",,,,,,,"IDA,IMP,ISS,IEA",,,,,,,,,,,"IBA,IEA",,,,,,"IEA",,"TAS","IBA",,,"IEA","IBA,IEA",,,,,,"ISS,IEA",,,"ISS,IEA",,"IDA","IDA",,,,,,,"IMP","ISS",,,"IEA","IBA",,,,,"ISS,IBA,TAS,IEA","IEA",,"IBA,IEA","ISS,IBA",,,,,,"ISS,IEA",,,,"IDA,IMP","ISS,IEA",,,"IBA,IEA","TAS",,"ISS,TAS,IEA",,,,,,,
"GO:BP","establishment of localization","GO:0051234","false","0.021495969883617978","1.6676429550317027","4881","120","49","21031","IEA",,,,"IDA,IMP",,,,,,"IEA",,,,"IEA",,"ISS,TAS",,"IEA","NAS",,"ISS,IEA",,,"ISS",,,"IEA",,,"ISS",,"IMP",,,,,"IDA,IEA",,,,"ISS,IBA,IEA",,"IBA,IEA",,"IDA,TAS,IEA","IBA","IDA,IBA,TAS,IEA",,,"IEA",,,,,,"ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,"ISS,IBA",,"IEA",,"ISS,IEA",,,,"IBA,IEA","IBA,IEA","IDA,IBA,TAS,IEA","IDA,IMP,ISS,IBA,TAS,IC,IEA",,,"IEP",,"ISS,IBA,IEA",,,,,"IEA",,"IDA",,"IEA","IDA,IMP,ISS,ISO,IEA","IDA",,,"IBA","IBA,TAS,IEA","IDA,IBA,IEA","IEA",,,,,"ISS",,,,,"IDA,IBA,IEA",,,"IEA","ISS,TAS",,,"IEA","IBA","IBA,IEA",,"IDA,IBA,TAS,IEA","IEA",,,"IEA",,,,
"GO:BP","regulation of synapse structure or activity","GO:0050803","false","0.02276410385146856","1.6427494417767308","249","120","9","21031",,"IDA,IMP",,,,,,,,,,,,"IEA",,,,,,,"IEA",,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,"ISS",,,"IBA,IEA",,,,,,,,,,
"GO:BP","cellular response to stimulus","GO:0051716","false","0.02594886379997429","1.585881653468871","7394","120","65","21031","TAS,IEA","IEA","IBA,TAS,IEA","IBA","IDA,IMP,IBA,IEA",,"IDA,IMP,IBA,IEA",,,"IEA",,"TAS,IEA","TAS,NAS,IEA",,"IEA",,"ISS,IBA",,"IMP,IBA,TAS,IEA",,"IDA,IMP,NAS","IMP,ISS,IBA,IEA",,,"IDA,IMP,ISS,IBA,NAS,IEA",,,"IDA,IMP,TAS,IEA",,"IEA","IDA,IBA,IEA",,"IDA,ISS,IBA,NAS,IEA","IBA,IEA","IEA",,"IDA,IBA,IEA","ISS,TAS,NAS,IEA",,,,"TAS,IEA",,"IDA,ISS,IBA,TAS,NAS,IEA","IMP,ISS,IEA",,,,,,"TAS,IEA",,"IDA,IBA,TAS,IEA","ISS,IBA,IEA",,,,"NAS",,,"IEA",,,"TAS",,"IDA,IEA",,"ISS,IEA","ISS,IBA,IEA",,"IEA",,,,"IDA,IMP,ISS,TAS,IC,IEA",,"ISS,IBA,IEA",,,"ISS",,"ISS,IEA",,,,,,"IEA",,"ISS,ISO,IBA,TAS,IEA","IBA,TAS,IEA",,"IBA,IEA",,,"IDA,ISS","IBA,TAS,IEA","ISS,IEA",,,"IBA,TAS","ISS,IBA,IEA","IDA,IBA,NAS,IEA","TAS","TAS","IMP",,"TAS,IEA","IBA,TAS","NAS","ISS","IDA","ISS,IEA","TAS,IEA",,"IBA,TAS,IEA",,,"NAS",,,"IBA,TAS,IEA","IBA,TAS,IEA",,,"IBA,IEA"
"GO:BP","regulation of postsynaptic membrane neurotransmitter receptor levels","GO:0099072","false","0.02668112584575583","1.5737958487328811","93","120","6","21031",,,,,"IDA,IMP",,,,,,,"IEA",,,,,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA,IEA",,,"IEA",,,,,,,
"GO:BP","pallium development","GO:0021543","false","0.027219061812330053","1.5651268481536234","194","120","8","21031",,,"IEP",,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,"ISS,IEA","IDA",,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS",,,,,,,,,,,,"IEA",,,,,,,,,,,,
"GO:BP","postsynapse organization","GO:0099173","false","0.031540513274799016","1.5011312434548294","198","120","8","21031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,,,,,,,"IEA",,,,,,,"IEA",,,"IDA,IMP,IEP",,"ISS",,,"IBA,IEA",,,"IEA",,,,,,,
"GO:BP","brain development","GO:0007420","false","0.03380602850163811","1.4710058467182112","736","120","15","21031",,,"IEP",,,,,"IDA",,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,"ISS,IEA",,,"NAS",,,"ISS,IEA","IDA",,,,,,,,,,,,,,,,,,,,,,,"IEA","IEA",,,,,,,,,,,,,,"ISS,IEA",,,,,,,"NAS",,,,,,,,"TAS,IEA","IEA",,,"ISS",,,,,,,,,,,,"IEA",,,,,,,,,,,,
"GO:BP","regulation of G protein-coupled receptor signaling pathway","GO:0008277","true","0.034300997505409665","1.4646932500797971","145","120","7","21031",,,,,,,,,,,,,,,,,"ISS",,,,,"ISS,IEA",,,,,,,,,,,,,,,,,,,,,,"ISS,IEA","IMP",,,,,,,,"TAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA,IEA"
"GO:BP","calcium ion homeostasis","GO:0055074","false","0.03810868454055005","1.4189760422181334","334","120","10","21031",,,,,,,,,,,,,,,,,"TAS",,"IEA",,,,,,"ISS",,,,,,,,,,,,,,,,,"ISS,IBA",,"IBA",,,,"IBA",,,,,,,,,"ISS,IBA,NAS,IEA",,,,,,,,,,,"ISS,IEA",,,,,,,"IDA,IMP,ISS,IBA,IC,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,
"GO:BP","regulation of dendrite development","GO:0050773","false","0.03814693125402167","1.418540393306734","99","120","6","21031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IMP,IBA,IEA","IEA",,"ISS,IEA",,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS",,,,,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,,,,,,,,,,,
"GO:BP","regulation of postsynaptic membrane potential","GO:0060078","true","0.03915321957993711","1.4072325199838134","148","120","7","21031","IEA",,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,"ISS",,,,,,,,,,"ISS,ISO,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,
"GO:BP","cell-cell adhesion","GO:0098609","false","0.04571644600969949","1.3399275389585055","946","120","17","21031",,,,,,,,,,"IDA",,,,"IEA",,,,"IEA",,,"IDA",,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,"IDA",,,,,,,,,,"TAS","IBA,IEA",,,,,,"IEA",,,"IBA,IEA",,,,,,"ISS,IBA",,,,,,,,,,,,,"IEA",,,,"ISS,IBA",,,,,,,,,,,,,,,,,,,,"IDA,IMP,ISS,IBA,IEA",,,,"IDA",,,,,,,"TAS",,,,,"NAS",,
"GO:CC","neuron projection","GO:0043005","true","8.291239934913504e-19","18.08138051690167","1334","122","42","22097",,,,"ISS,IEA",,,,,,,,,,"IEA",,,"IEA",,"IEA",,,"IEA",,"ISS",,,,"IEA",,,"IDA,ISS",,"IDA,ISS,IEA",,,"IEA",,"IEA","IBA,IEA",,,,,,"IBA,IEA",,,,,"IEA","IBA","IEA",,,"IEA",,,,"ISS,IBA,IEA",,,,,"ISS","IBA,IEA","ISS",,"ISS,IEA",,,"IBA,IEA",,,"ISS,IEA",,,"IBA,IEA",,,,,"IBA",,,"IEA",,,"IBA,IEA",,"IEA","TAS",,"IBA",,,,,"ISS,IEA","IEA",,"IEA","IDA,ISS,IBA,IEA",,,"IDA,IBA,IEA",,"IEA",,,"IEA",,,"ISS,IEA","IDA,ISS,IBA,IEA",,"ISS,IBA,IEA",,,,,,"IBA",,,,
"GO:CC","synapse","GO:0045202","true","2.962095485540824e-17","16.5284009457557","1468","122","42","22097","IBA,IEA","IDA,IMP","IEA",,"IDA,IMP",,,,,,,"IEA","IEA",,"IEA",,"ISS,IBA,IEA",,"IBA,IEA",,"IEA","IEA",,"ISS,NAS",,,,,,"IBA,IEA","ISS",,"IEA",,"IEA",,,"IEA",,,,,,"IEA",,,,,,"IBA,IEA","IBA,IEA","IEA",,,,,,,,,,,,,"IBA,IEA","ISS,IBA,IEA",,"ISS,IEA",,,"IBA,IEA",,"IEA",,,,,,,"IBA,TAS,IEA",,"ISS,IBA,IEA",,,,,,,,"ISS,IBA,NAS,IEA",,,,,"IBA,IEA",,"IEA","IEA",,,"IBA,IEA",,,,,,,"IDA,IMP,IEA",,"IEA","IDA,IMP,IEP",,"ISS,IEA","IDA,ISS,IBA,IEA",,"IBA,IEA",,,"IEA",,,"IEA",,,,"IBA,IEA"
"GO:CC","somatodendritic compartment","GO:0036477","false","7.638142560664732e-17","16.117012240079976","848","122","33","22097",,,,,,,,,,,,"IEA",,"IEA",,,"IEA",,"IEA",,,"IEA",,,,,,"IEA",,,"IDA,ISS",,"ISS,IEA","IBA,IEA",,"IEA",,"IEA","IEA",,,,,,,,,,,"IEA","IBA","IEA",,,,,,,"ISS,IBA,IEA",,,,,,,"ISS",,"IEA",,,"IEA",,"IBA",,,,"IBA,IEA",,,,,"IBA",,,,,,,,"IEA",,,"IBA",,,,,"IEA",,,"IEA","IDA,IBA,IEA",,,,,"IEA",,,"IEA",,,"ISS","IDA,ISS,IBA,IEA",,"ISS,IBA,IEA",,,,,,"IBA",,,,
