gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Arfgef3	0.845170255982524	9.44447391123389	29.2689456927641	4.80257084590811e-161	3.12792847113787e-159	355.484630623403	1.7964767398877444
Pitpnm2	0.756647566144363	9.14502421159212	28.9928856974549	1.8067411850619e-158	1.16911941732403e-156	349.559041711133	1.6895599782779493
Jdp2	0.863898188466081	8.83991458708142	28.9272373487416	7.372992473993829e-158	4.72509565761239e-156	348.153838791635	1.8199492091268015
Ankrd33b	0.743829705527196	8.71790753127124	28.9196471199983	8.67392509000633e-158	5.54105853593216e-156	347.991468165175	1.674615293211515
Pex5l	1.00890061161708	9.65633648460384	28.8710322590429	2.45478781926969e-157	1.5631682307738e-155	346.951980393241	2.0123770080036385
Maf	1.07946014365309	8.89840244175135	28.8069264321208	9.66542195723281e-157	6.115826330217411e-155	345.582547638988	2.113245157013621
Pam	0.790424219096707	8.88365985667136	27.9091905053892	1.78832422491195e-148	1.09016899015593e-146	326.562360490246	1.7295829652714272
Tmtc1	0.793032225402447	8.98307198617367	27.7537483756854	4.68447037869607e-147	2.82126461512132e-145	323.299665295512	1.732712415873056
Arl15	0.854417694891731	8.99740966012518	27.626548681265	6.7329711333156e-146	4.0186793376312103e-144	320.636688784634	1.8080288455407652
Mast3	0.729868196896494	8.8716037929127	27.4953991583884	1.04436197619681e-144	6.17811174972048e-143	317.897602282298	1.6584875670254025
Osbpl3	0.790445021161887	8.94992134992133	27.2057587393463	4.34500416089724e-142	2.54775243979883e-140	311.87237366599	1.7296079041226378
Plch2	0.568732365773265	8.38869213754799	27.0290127679267	1.6949080707551498e-140	9.8803751821426e-139	308.21206438987	1.4832197563547946
Kcnd2	0.832932496827764	11.1528341179039	26.7880939640183	2.4501873951865798e-138	1.38394059228123e-136	303.243163238194	1.7813024527745125
Fbxo34	0.673186883922362	8.84342105674235	26.6204215860185	7.6992560834734195e-137	4.28820683534961e-135	299.79902188476	1.5945914999985245
Cntn3	0.727063702864829	8.61381075971928	26.3494385069185	1.9747230661876898e-134	1.08176952625816e-132	294.257565485073	1.655266719608124
Rasgrf1	0.627851856326696	8.53610629659569	26.3311885815346	2.86594949773728e-134	1.56570109855893e-132	293.885475970366	1.5452624153068106
Rtn4r	0.556899538331288	8.40956966436862	26.2093459984148	3.43304290120239e-133	1.85023430753482e-131	291.404909306358	1.4711043023492187
Hlf	0.679605964031129	8.74159127253627	26.1513399490203	1.1171703160715801e-132	5.97267927001369e-131	290.226203058126	1.6017022306375486
Dnm3	0.767866552592851	9.50055632380199	26.113544807368	2.4081054501928e-132	1.2805869275692799e-130	289.458966951661	1.7027499060707427
Rgs7	0.761957968147685	11.0321837383301	26.0166044855753	1.72184269200532e-131	9.08396955848191e-130	287.493904257798	1.6957905229447157
Myrip	0.749876132048923	9.21914296393909	25.8676151724085	3.51218266379953e-130	1.82880448861124e-128	284.481702284281	1.6816484401246048
Mkx	0.664353847114474	8.62397332277929	25.7985440780177	1.4166945606807499e-129	7.35761240021082e-128	283.088537772724	1.5848582894126648
Lzts3	0.592212599804208	8.59860047500591	25.7188951202712	7.05684180339225e-129	3.63663793450587e-127	281.484617914785	1.507557051251965
Rasgrf2	0.682784565390373	8.51567469846582	25.6951053331679	1.1393515477043599e-128	5.85638411217191e-127	281.006096544735	1.6052350531665247
Flt3	0.642591237706393	8.59775349633669	25.6049149626678	6.98892712548579e-128	3.57400506071837e-126	279.194230194281	1.5611306036176638
Ttll11	0.709338074627063	9.36233704638917	25.5456191058918	2.29863015443554e-127	1.17247729433517e-125	278.004982947881	1.6350537631866653
Slc12a5	0.594861572580676	8.71937911016484	25.5302460763589	3.1290389420711398e-127	1.5879475544850898e-125	277.696914777401	1.51032766180196
Ildr2	0.627703898245409	8.58568500615973	25.3347986599393	1.56425838882092e-125	7.819336621118569e-124	273.789476029497	1.5451039463774843
Adamtsl1	1.03843805209774	8.96376890174645	25.2147843143547	1.71324877389961e-124	8.479309216367e-123	271.398659998783	2.054002662994946
Lrfn5	0.847730596313495	9.97266723987373	25.1800729505586	3.4193781317659198e-124	1.6881596480162898e-122	270.708392896483	1.7996677647175292
Pde7b	0.727076212083261	8.60885040312469	25.0921933833635	1.96209663644975e-123	9.639342075138249e-122	268.963289133845	1.6552810720403017
Camk2n1	0.566618167632403	8.50027160858325	25.0491031435156	4.61543152701314e-123	2.25637049835275e-121	268.108901312715	1.481047763113156
Adam22	0.700185059298867	9.58659411445081	24.9430372263868	3.77621990658915e-122	1.8371172027311402e-120	266.009484773451	1.6247131867192683
Exph5	0.658437439105059	8.51784645087006	24.8808261008401	1.29247766844657e-121	6.257407017091791e-120	264.780530942273	1.57837218688696
Cacna1b	0.680261711631108	9.83211655810316	24.7849785373921	8.57405947908883e-121	4.14102220493674e-119	262.890628707536	1.602430417190529
Sidt1	0.683369570384434	8.90951357621148	24.7824159185039	9.01845268004619e-121	4.34515569488009e-119	262.840158393954	1.6058860992406125
Il1rapl1	0.8083532617411	11.2069146881438	24.739836672146	2.08724767687013e-120	9.98433428206176e-119	262.002017860668	1.7512114126877283
Brinp1	0.822967687369951	10.0037422445868	24.6537305004781	1.13617285629141e-119	5.42190364237393e-118	260.309683526934	1.7690412482800228
Mical2	0.692467890673814	9.50626235456922	24.5025778322941	2.20569935099503e-118	1.02327049937693e-116	257.347389111233	1.616045581457939
Crhr1	0.50334879661006	8.36265805724921	24.4968021058156	2.46986524649669e-118	1.1431702686042e-116	257.234411292702	1.4175000603695322
Ptn	0.653003466821085	8.59427429598064	24.3999099749799	1.6435716803975402e-117	7.5721695275458e-116	255.341496138464	1.5724383628726506
Mgll	0.627291241643189	8.87969022090862	24.2677308770857	2.16538814076848e-116	9.9533185918772e-115	252.766458453388	1.5446620607754211
Pknox2	0.716995575666292	8.84117954878955	24.2383718648395	3.83490744404449e-116	1.74667367525443e-114	252.195645188672	1.6437553336537614
Cnih3	0.581642854183098	8.45706958025941	24.2084796969451	6.85956342239554e-116	3.1172038779727e-114	251.614894244953	1.4965524624618594
Frmd6	0.560687486001206	8.4155983718938	24.1071488605541	4.90893547952934e-115	2.21566963686657e-113	249.64944386463	1.4749719167175144
Fyn	0.637225868356982	9.15994267043029	23.8640377797537	5.40378162728559e-113	2.42805873342866e-111	244.954433381127	1.5553355560623736
Abcd2	0.531555271182813	8.37972175617003	23.6569350195328	2.8976175434200703e-111	1.2818111234664701e-109	240.977856284916	1.4454866364979384
Cdk14	0.715411120290479	9.46953153350723	23.6437154421232	3.7334714281042404e-111	1.64428989438203e-109	240.724753425944	1.6419510526116057
Nyap2	0.749036016450139	9.42225249024297	23.6326278925911	4.61746123487315e-111	2.02914587673162e-109	240.512537993557	1.680669461353201
Ctdspl	0.692275536465031	9.14463787966281	23.5735908043466	1.43010047397987e-110	6.25708073899947e-109	239.383607903952	1.6158301288235999
Fras1	0.696267743729097	8.5568835654471	23.5232475166034	3.74482906586908e-110	1.62777950374026e-108	238.422308403344	1.6203076254670632
Chn1	0.667896962564349	9.51231305868203	23.4991391353137	5.93525600398762e-110	2.57430463773823e-108	237.962413947138	1.58875532706306
Cacna1g	0.491886809090491	8.42089760580219	23.137645196485	5.71660110545491e-107	2.40638819165413e-105	231.101942145404	1.4062828615005099
Stxbp6	0.608694116908041	8.57324864961327	23.1328644299593	6.257537772502369e-107	2.62304963859926e-105	231.011660665666	1.5248783112261526
R3hdm1	0.792695939576236	10.9772654744257	22.9671240541276	1.42727603817536e-105	5.92082663554279e-104	227.889079283953	1.7323085753493934
Prkg1	0.854295482465174	10.1995028581839	22.9016254932726	4.8922933347842604e-105	2.01278611582328e-103	226.659009184921	1.807875691736631
Gabra2	0.580423346312239	8.6035270478301	22.8870498476631	6.43335255407228e-105	2.6413733946339897e-103	226.385581668086	1.4952879635112255
Mgat5	0.613644627747391	8.96532154428865	22.8350717756792	1.70664321716991e-104	6.992690804777129e-103	225.411419729176	1.5301198162135452
Adrb2	0.700595246987003	8.48529766762225	22.7515708320971	8.156932117626071e-104	3.32852770799864e-102	223.849431830797	1.6251751915622275
